episode_index,reward,success,active_strategy,steps,compute_cost,learning_progress,fallback_triggered
0,0.8928625383784873,True,fixed,50,0.05,0.010767391104703426,False
1,0.9888807473246181,True,fixed,50,0.05,5.549271332294215e-05,False
2,0.9897281641128672,True,fixed,50,0.05,2.8599697011078006e-07,False
3,0.9888832593223394,True,fixed,50,0.05,1.4739640930017116e-09,False
4,0.9906167717148522,True,fixed,50,0.05,7.596479001392709e-12,False
5,0.9895991182405334,True,fixed,50,0.05,3.915090474038152e-14,False
6,0.9895634624022409,True,fixed,50,0.05,1.9539925233402755e-16,False
7,0.9905345690908774,True,fixed,50,0.05,0.0,False
8,0.9893688405597015,True,fixed,50,0.05,0.0,False
9,0.9892814853235775,True,fixed,50,0.05,0.0,False
10,0.9893743573771413,True,fixed,50,0.05,0.0,False
11,0.9894382975589326,True,fixed,50,0.05,0.0,False
12,0.990059624354751,True,fixed,50,0.05,0.0,False
13,0.989507325705089,True,fixed,50,0.05,0.0,False
14,0.9921063274566186,True,fixed,50,0.05,0.0,False
15,0.9907995011494897,True,fixed,50,0.05,0.0,False
16,0.9910604798488352,True,fixed,50,0.05,0.0,False
17,0.9897781208942581,True,fixed,50,0.05,0.0,False
18,0.9909201666395075,True,fixed,50,0.05,0.0,False
19,0.9900485534929601,True,fixed,50,0.05,0.0,False
20,0.9885394941181863,True,fixed,50,0.05,0.0,False
21,0.9899999949456112,True,fixed,50,0.05,0.0,False
22,0.9915759909908887,True,fixed,50,0.05,0.0,False
23,0.9894641513429363,True,fixed,50,0.05,0.0,False
24,0.9905768718213973,True,fixed,50,0.05,0.0,False
25,0.991680397769499,True,fixed,50,0.05,0.0,False
26,0.9906335980052454,True,fixed,50,0.05,0.0,False
27,0.9907398212570157,True,fixed,50,0.05,0.0,False
28,0.9896493568003315,True,fixed,50,0.05,0.0,False
29,0.9905317260128248,True,fixed,50,0.05,0.0,False
30,0.9912831029640714,True,fixed,50,0.05,0.0,False
31,0.9914022549609639,True,fixed,50,0.05,0.0,False
32,0.9907353424953186,True,fixed,50,0.05,0.0,False
33,0.9873431778048963,True,fixed,50,0.05,0.0,False
34,0.9915770662294809,True,fixed,50,0.05,0.0,False
35,0.9869827292516115,True,fixed,50,0.05,0.0,False
36,0.987918878427634,True,fixed,50,0.05,0.0,False
37,0.9909756309450354,True,fixed,50,0.05,0.0,False
38,0.9897737966473369,True,fixed,50,0.05,0.0,False
39,0.9909922365839237,True,fixed,50,0.05,0.0,False
40,0.9906000983775791,True,fixed,50,0.05,0.0,False
41,0.9893238461667994,True,fixed,50,0.05,0.0,False
42,0.9910431882784146,True,fixed,50,0.05,0.0,False
43,0.9901927684356356,True,fixed,50,0.05,0.0,False
44,0.9892802274753706,True,fixed,50,0.05,0.0,False
45,0.9895342952074272,True,fixed,50,0.05,0.0,False
46,0.9909187048983373,True,fixed,50,0.05,0.0,False
47,0.9904371970898412,True,fixed,50,0.05,0.0,False
48,0.9882880419791243,True,fixed,50,0.05,0.0,False
49,0.9907554360717361,True,fixed,50,0.05,0.0,False
50,0.9889178033979165,True,fixed,50,0.05,0.0,False
51,0.989619597817033,True,fixed,50,0.05,0.0,False
52,0.9913474438198899,True,fixed,50,0.05,0.0,False
53,0.9904088571170095,True,fixed,50,0.05,0.0,False
54,0.9901944484588366,True,fixed,50,0.05,0.0,False
55,0.9903328304604609,True,fixed,50,0.05,0.0,False
56,0.9905124414302103,True,fixed,50,0.05,0.0,False
57,0.9911400833365955,True,fixed,50,0.05,0.0,False
58,0.9914592672210216,True,fixed,50,0.05,0.0,False
59,0.9900244071117037,True,fixed,50,0.05,0.0,False
60,0.9907836273046666,True,fixed,50,0.05,0.0,False
61,0.9899189197093954,True,fixed,50,0.05,0.0,False
62,0.9894248254690862,True,fixed,50,0.05,0.0,False
63,0.9907743052432433,True,fixed,50,0.05,0.0,False
64,0.9862611136600676,True,fixed,50,0.05,0.0,False
65,0.9872671652071208,True,fixed,50,0.05,0.0,False
66,0.9890922846482008,True,fixed,50,0.05,0.0,False
67,0.9888752138000474,True,fixed,50,0.05,0.0,False
68,0.9875807092001287,True,fixed,50,0.05,0.0,False
69,0.9881104975121737,True,fixed,50,0.05,0.0,False
70,0.9878789499149535,True,fixed,50,0.05,0.0,False
71,0.9909779959570086,True,fixed,50,0.05,0.0,False
72,0.9920284872321503,True,fixed,50,0.05,0.0,False
73,0.9907210752138975,True,fixed,50,0.05,0.0,False
74,0.9905820133168308,True,fixed,50,0.05,0.0,False
75,0.9885988712382745,True,fixed,50,0.05,0.0,False
76,0.9888891605094594,True,fixed,50,0.05,0.0,False
77,0.9909475366454604,True,fixed,50,0.05,0.0,False
78,0.9876123485452121,True,fixed,50,0.05,0.0,False
79,0.9904774354037383,True,fixed,50,0.05,0.0,False
80,0.9900762859162191,True,fixed,50,0.05,0.0,False
81,0.9905725366123456,True,fixed,50,0.05,0.0,False
82,0.9907627918989987,True,fixed,50,0.05,0.0,False
83,0.98900912073269,True,fixed,50,0.05,0.0,False
84,0.9894579025201008,True,fixed,50,0.05,0.0,False
85,0.9888663788280934,True,fixed,50,0.05,0.0,False
86,0.9894081779241917,True,fixed,50,0.05,0.0,False
87,0.9908704098092346,True,fixed,50,0.05,0.0,False
88,0.9895699028591732,True,fixed,50,0.05,0.0,False
89,0.9910649686237807,True,fixed,50,0.05,0.0,False
90,0.9905028909527602,True,fixed,50,0.05,0.0,False
91,0.9917563143382998,True,fixed,50,0.05,0.0,False
92,0.9876463261099451,True,fixed,50,0.05,0.0,False
93,0.9914359200556145,True,fixed,50,0.05,0.0,False
94,0.9882352553950517,True,fixed,50,0.05,0.0,False
95,0.9879056980639186,True,fixed,50,0.05,0.0,False
96,0.9900053514495599,True,fixed,50,0.05,0.0,False
97,0.9874543268581903,True,fixed,50,0.05,0.0,False
98,0.9878656337294548,True,fixed,50,0.05,0.0,False
99,0.9883560638264407,True,fixed,50,0.05,0.0,False
100,0.9878642266758257,True,fixed,50,0.05,0.0,False
101,0.9919874768241584,True,fixed,50,0.05,0.0,False
102,0.9884783715191433,True,fixed,50,0.05,0.0,False
103,0.9886819884529936,True,fixed,50,0.05,0.0,False
104,0.9912978560171106,True,fixed,50,0.05,0.0,False
105,0.9892363747966256,True,fixed,50,0.05,0.0,False
106,0.988851563843309,True,fixed,50,0.05,0.0,False
107,0.989165492783381,True,fixed,50,0.05,0.0,False
108,0.9885337416569095,True,fixed,50,0.05,0.0,False
109,0.9898980402923305,True,fixed,50,0.05,0.0,False
110,0.9919189396483208,True,fixed,50,0.05,0.0,False
111,0.9903300707468972,True,fixed,50,0.05,0.0,False
112,0.9906078092866163,True,fixed,50,0.05,0.0,False
113,0.9924099828141721,True,fixed,50,0.05,0.0,False
114,0.9898079354368154,True,fixed,50,0.05,0.0,False
115,0.9903579512185988,True,fixed,50,0.05,0.0,False
116,0.9888212374330368,True,fixed,50,0.05,0.0,False
117,0.990771346738575,True,fixed,50,0.05,0.0,False
118,0.9893541129590312,True,fixed,50,0.05,0.0,False
119,0.9868874343365102,True,fixed,50,0.05,0.0,False
