sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
191,1,knn_regressor,pa_regressor,stay,False,high_uncertainty,-0.37455942666778064,0.003,"Stay because utility uncertainty is too high: current_std=0.0032, candidate_std=0.1874, threshold=0.0030."
255,2,knn_regressor,pa_regressor,stay,False,high_uncertainty,-0.10364178480865738,0.003,"Stay because utility uncertainty is too high: current_std=0.0103, candidate_std=0.0906, threshold=0.0030."
319,3,knn_regressor,pa_regressor,stay,False,high_uncertainty,-0.02647301006340852,0.003,"Stay because utility uncertainty is too high: current_std=0.0056, candidate_std=0.0024, threshold=0.0030."
383,4,knn_regressor,pa_regressor,stay,False,high_uncertainty,-0.02324411520967784,0.003,"Stay because utility uncertainty is too high: current_std=0.0193, candidate_std=0.0256, threshold=0.0030."
447,5,knn_regressor,lin_lr_0_01,stay,False,high_uncertainty,-0.007844492227345068,0.003,"Stay because utility uncertainty is too high: current_std=0.0025, candidate_std=0.0121, threshold=0.0030."
511,6,knn_regressor,lin_lr_0_01,stay,False,high_uncertainty,0.009797559687723112,0.003,"Stay because utility uncertainty is too high: current_std=0.0028, candidate_std=0.0059, threshold=0.0030."
575,7,knn_regressor,lin_lr_0_01,switch,True,switch_advantage,0.011870103862704706,0.003,Switch because candidate LCB exceeds current LCB beyond the decision threshold: 0.9715 - 0.9596 = 0.0119 > 0.0030.
639,8,lin_lr_0_01,lin_lr_0_005,stay,False,no_candidate_improvement,0.0006945653557950404,0.003,"Stay because candidate improvement is not sufficient after LCB comparison: margin=0.0007, threshold=0.0030."
703,9,lin_lr_0_01,lin_lr_0_005,stay,False,no_candidate_improvement,0.0012968920088403113,0.003,"Stay because candidate improvement is not sufficient after LCB comparison: margin=0.0013, threshold=0.0030."
767,10,lin_lr_0_01,lin_lr_0_005,stay,False,no_candidate_improvement,0.0009893964386405996,0.003,"Stay because candidate improvement is not sufficient after LCB comparison: margin=0.0010, threshold=0.0030."
831,11,lin_lr_0_01,lin_lr_0_005,stay,False,no_candidate_improvement,0.0016725807542841142,0.003,"Stay because candidate improvement is not sufficient after LCB comparison: margin=0.0017, threshold=0.0030."
895,12,lin_lr_0_01,lin_lr_0_005,stay,False,high_uncertainty,0.0038792716379763004,0.003,"Stay because utility uncertainty is too high: current_std=0.0243, candidate_std=0.0229, threshold=0.0030."
959,13,lin_lr_0_01,lin_lr_0_002,stay,False,high_uncertainty,0.005097909138604195,0.003,"Stay because utility uncertainty is too high: current_std=0.0098, candidate_std=0.0006, threshold=0.0030."
1023,14,lin_lr_0_01,lin_lr_0_002,stay,False,high_uncertainty,0.018277898272964777,0.003,"Stay because utility uncertainty is too high: current_std=0.0261, candidate_std=0.0289, threshold=0.0030."
1087,15,lin_lr_0_01,lin_lr_0_002,stay,False,high_uncertainty,0.008334097756166114,0.003,"Stay because utility uncertainty is too high: current_std=0.0135, candidate_std=0.0007, threshold=0.0030."
1151,16,lin_lr_0_01,lin_lr_0_005,stay,False,no_candidate_improvement,-0.002723820874288796,0.003,"Stay because candidate improvement is not sufficient after LCB comparison: margin=-0.0027, threshold=0.0030."
1215,17,lin_lr_0_01,lin_lr_0_005,stay,False,no_candidate_improvement,-0.002814696093507818,0.003,"Stay because candidate improvement is not sufficient after LCB comparison: margin=-0.0028, threshold=0.0030."
