sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
127,0,tree_classifier,tree_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
255,1,tree_classifier,softmax_lr_0_20,switch,True,fixed_share_warmup_leader,,0.015,Switch after warmup because the cumulative reward leader differs from the starting strategy: softmax_lr_0_20.
255,1,softmax_lr_0_20,softmax_lr_0_20,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
383,2,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.5096760067014562,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.6579 - 0.1483 = 0.5097 >= 0.0150.
511,3,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
639,4,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
767,5,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.17520123461589454,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3280 - 0.1528 = 0.1752 >= 0.0150.
895,6,softmax_lr_0_20,tree_classifier,switch,True,fixed_share_weight_advantage,0.15393299776585628,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3251 - 0.1711 = 0.1539 >= 0.0150.
1023,7,tree_classifier,knn_classifier,switch,True,fixed_share_weight_advantage,0.029295282322604033,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3400 - 0.3107 = 0.0293 >= 0.0150.
1151,8,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.4124218603315243,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.5721 - 0.1596 = 0.4124 >= 0.0150.
1279,9,softmax_lr_0_20,softmax_lr_0_05,stay,False,fixed_share_margin_too_small,0.014297774311956335,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0143, threshold=0.0150."
1407,10,softmax_lr_0_20,tree_classifier,switch,True,fixed_share_weight_advantage,0.3786600383528226,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.5735 - 0.1949 = 0.3787 >= 0.0150.
1535,11,tree_classifier,tree_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
1663,12,tree_classifier,tree_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
1791,13,tree_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.5477597485261021,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.6443 - 0.0966 = 0.5478 >= 0.0150.
